,cost,distance,delivery_time_hours,quantity,transport_mode,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
2531,1303.77,892,17,2,Авиа,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Сочи,Розничный,2023-09-08 03:50:00,2023-09-08 20:50:00,0.5,Осень,Осень
7254,293.78,172,48,8,Авиа,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Сочи,Розничный,2023-09-08 04:24:00,2023-09-10 04:24:00,0.24,Осень,Осень
5437,194.81,108,38,3,Авиа,B2C,Юридическое лицо,Одежда,Унисекс,Нижний Новгород,Екатеринбург,Розничный,2023-09-08 04:35:00,2023-09-09 18:35:00,1.2000000000000002,Осень,Осень
17095,919.21,680,66,1,Морской,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Владивосток,Розничный,2023-09-08 04:52:00,2023-09-10 22:52:00,0.5,Осень,Осень
10809,487.67,759,19,6,ЖД,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Москва,Розничный,2023-09-08 04:57:00,2023-09-08 23:57:00,21.0,Осень,Осень
5128,1838.36,931,65,5,Авиа,B2B,Юридическое лицо,Одежда,Мужская,Сочи,Нижний Новгород,Розничный,2023-09-08 05:15:00,2023-09-10 22:15:00,1.5,Осень,Осень
4998,18.64,28,70,2,Авиа,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Екатеринбург,Розничный,2023-09-08 06:19:00,2023-09-11 04:19:00,4.4,Осень,Осень
17179,927.7,588,25,6,ЖД,B2B,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-09-08 07:19:00,2023-09-09 08:19:00,21.0,Осень,Осень
7503,307.4,593,30,9,Авиа,B2C,Юридическое лицо,Электроника,Аксессуары,Нижний Новгород,Екатеринбург,Розничный,2023-09-08 07:27:00,2023-09-09 13:27:00,2.25,Осень,Осень
12548,589.16,349,2,9,Авиа,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Краснодар,Оптовый,2023-09-08 08:15:00,2023-09-08 10:15:00,19.8,Осень,Осень
8513,361.2,335,8,10,ЖД,B2B,Физическое лицо,Одежда,Женская,Санкт-Петербург,Калининград,Розничный,2023-09-08 08:37:00,2023-09-08 16:37:00,3.0,Осень,Осень
9825,430.6,585,15,1,Грузовик,B2B,Физическое лицо,Электроника,Мобильные устройства,Москва,Сочи,Розничный,2023-09-08 09:23:00,2023-09-09 00:23:00,0.17,Осень,Осень
16818,894.74,731,51,5,ЖД,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Москва,Розничный,2023-09-08 09:50:00,2023-09-10 12:50:00,0.065,Осень,Осень
11031,499.46,431,57,1,ЖД,B2B,Физическое лицо,Одежда,Унисекс,Казань,Краснодар,Оптовый,2023-09-08 10:00:00,2023-09-10 19:00:00,0.4,Осень,Осень
15598,796.81,936,67,7,Грузовик,B2B,Физическое лицо,Электроника,Компьютеры,Новосибирск,Сочи,Розничный,2023-09-08 10:34:00,2023-09-11 05:34:00,35.0,Осень,Осень
8375,354.23,375,35,7,Грузовик,VIP,Юридическое лицо,Одежда,Унисекс,Казань,Владивосток,Оптовый,2023-09-08 10:34:00,2023-09-09 21:34:00,4.2,Осень,Осень
4119,1579.13,953,21,2,Грузовик,B2C,Юридическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-09-08 10:46:00,2023-09-09 07:46:00,18.0,Осень,Осень
15760,808.93,514,71,5,Грузовик,B2B,Физическое лицо,Одежда,Мужская,Москва,Москва,Розничный,2023-09-08 10:50:00,2023-09-11 09:50:00,3.5,Осень,Осень
5662,206.28,251,62,3,ЖД,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Санкт-Петербург,Розничный,2023-09-08 10:57:00,2023-09-11 00:57:00,30.0,Осень,Осень
16487,867.57,730,32,6,Морской,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Краснодар,Розничный,2023-09-08 12:37:00,2023-09-09 20:37:00,0.078,Осень,Осень
8959,385.45,519,20,2,Авиа,B2C,Физическое лицо,Одежда,Женская,Казань,Краснодар,Оптовый,2023-09-08 12:51:00,2023-09-09 08:51:00,0.6,Осень,Осень
2155,1257.88,941,46,9,ЖД,B2C,Физическое лицо,Одежда,Унисекс,Новосибирск,Новосибирск,Розничный,2023-09-08 14:08:00,2023-09-10 12:08:00,3.6,Осень,Осень
10470,468.9,743,67,10,Авиа,B2C,Физическое лицо,Одежда,Женская,Москва,Казань,Розничный,2023-09-08 15:23:00,2023-09-11 10:23:00,3.0,Осень,Осень
2342,1280.01,708,29,3,Авиа,B2C,Физическое лицо,Одежда,Женская,Сочи,Москва,Розничный,2023-09-08 15:43:00,2023-09-09 20:43:00,0.99,Осень,Осень
6310,240.28,463,55,7,Морской,B2B,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Розничный,2023-09-08 15:53:00,2023-09-10 22:53:00,4.2,Осень,Осень
11364,516.65,432,68,5,Морской,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Сочи,Розничный,2023-09-08 15:59:00,2023-09-11 11:59:00,0.8500000000000001,Осень,Осень
17776,98.99,178,32,2,Грузовик,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Краснодар,Розничный,2023-09-08 16:00:00,2023-09-10 00:00:00,6.1,Осень,Осень
17119,920.68,891,8,3,Грузовик,B2B,Юридическое лицо,Электроника,Компьютеры,Казань,Сочи,Оптовый,2023-09-08 16:19:00,2023-09-09 00:19:00,15.0,Осень,Осень
7960,332.76,185,9,3,ЖД,B2C,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Новосибирск,Розничный,2023-09-08 18:57:00,2023-09-09 03:57:00,0.51,Осень,Осень
11933,55.25,67,16,4,Морской,B2B,Физическое лицо,Электроника,Компьютеры,Сочи,Калининград,Розничный,2023-09-08 19:40:00,2023-09-09 11:40:00,8.8,Осень,Осень
4825,175.31,155,64,2,Авиа,B2C,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Казань,Розничный,2023-09-08 19:59:00,2023-09-11 11:59:00,1.0,Осень,Осень
16066,832.6,995,51,1,Грузовик,B2C,Юридическое лицо,Одежда,Унисекс,Москва,Нижний Новгород,Розничный,2023-09-08 20:04:00,2023-09-10 23:04:00,0.4,Осень,Осень
17628,969.36,762,58,1,Грузовик,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Краснодар,Оптовый,2023-09-08 20:35:00,2023-09-11 06:35:00,60.0,Осень,Осень
9715,424.89,382,49,7,ЖД,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-09-08 21:23:00,2023-09-10 22:23:00,24.5,Осень,Осень
9132,393.71,283,26,10,Авиа,B2B,Юридическое лицо,Одежда,Женская,Москва,Екатеринбург,Розничный,2023-09-08 21:27:00,2023-09-09 23:27:00,3.0,Осень,Осень
14956,749.96,411,15,10,Грузовик,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Краснодар,Розничный,2023-09-08 21:33:00,2023-09-09 12:33:00,3.0,Осень,Осень
8148,343.07,285,39,7,Морской,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Калининград,Розничный,2023-09-08 21:44:00,2023-09-10 12:44:00,15.400000000000002,Осень,Осень
3378,1440.41,798,31,2,Авиа,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Краснодар,Розничный,2023-09-08 21:59:00,2023-09-10 04:59:00,35.0,Осень,Осень
4617,169.48,133,32,4,Грузовик,VIP,Физическое лицо,Одежда,Мужская,Казань,Екатеринбург,Оптовый,2023-09-08 22:27:00,2023-09-10 06:27:00,1.2,Осень,Осень
9059,39.65,41,40,3,Морской,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Владивосток,Розничный,2023-09-09 00:24:00,2023-09-10 16:24:00,78.9,Осень,Осень
7833,325.68,637,41,4,ЖД,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Нижний Новгород,Розничный,2023-09-09 00:36:00,2023-09-10 17:36:00,105.2,Осень,Осень
16478,866.9,499,67,6,Грузовик,B2B,Физическое лицо,Одежда,Унисекс,Новосибирск,Владивосток,Розничный,2023-09-09 02:02:00,2023-09-11 21:02:00,1.08,Осень,Осень
3729,150.79,109,14,7,ЖД,VIP,Физическое лицо,Электроника,Мобильные устройства,Москва,Новосибирск,Розничный,2023-09-09 04:05:00,2023-09-09 18:05:00,1.1900000000000002,Осень,Осень
2645,1320.78,740,34,5,ЖД,B2C,Физическое лицо,Одежда,Унисекс,Москва,Краснодар,Розничный,2023-09-09 06:08:00,2023-09-10 16:08:00,2.0,Осень,Осень
7054,281.77,182,1,5,Морской,B2C,Физическое лицо,Одежда,Женская,Сочи,Нижний Новгород,Розничный,2023-09-09 06:29:00,2023-09-09 07:29:00,1.65,Осень,Осень
15703,804.37,409,51,8,Грузовик,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Владивосток,Розничный,2023-09-09 06:30:00,2023-09-11 09:30:00,1.36,Осень,Осень
8165,344.4,423,14,7,Морской,B2B,Физическое лицо,Электроника,Компьютеры,Сочи,Сочи,Розничный,2023-09-09 06:35:00,2023-09-09 20:35:00,15.400000000000002,Осень,Осень
17098,919.68,463,35,7,Морской,B2C,Физическое лицо,Одежда,Мужская,Сочи,Нижний Новгород,Розничный,2023-09-09 07:14:00,2023-09-10 18:14:00,3.5,Осень,Осень
188,1017.2,782,36,3,Грузовик,B2B,Физическое лицо,Электроника,Компьютеры,Казань,Санкт-Петербург,Оптовый,2023-09-09 07:35:00,2023-09-10 19:35:00,6.6000000000000005,Осень,Осень
15331,777.58,919,67,4,ЖД,B2C,Юридическое лицо,Электроника,Мобильные устройства,Казань,Владивосток,Оптовый,2023-09-09 07:56:00,2023-09-12 02:56:00,0.68,Осень,Осень
17465,953.55,644,33,3,ЖД,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Новосибирск,Розничный,2023-09-09 08:01:00,2023-09-10 17:01:00,6.6000000000000005,Осень,Осень
16061,831.9,880,25,6,Морской,B2C,Юридическое лицо,Электроника,Компьютеры,Сочи,Краснодар,Розничный,2023-09-09 08:17:00,2023-09-10 09:17:00,13.2,Осень,Осень
10529,471.31,620,23,3,ЖД,B2C,Физическое лицо,Одежда,Мужская,Казань,Калининград,Оптовый,2023-09-09 08:31:00,2023-09-10 07:31:00,1.5,Осень,Осень
