cost,distance,delivery_time_hours,quantity,transport_mode,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
702.67,595,24,4,Авиа,B2C,Юридическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Сочи,Розничный,2023-09-02 20:28:00,2023-09-03 20:28:00,36.0,Осень,Осень
703.95,551,24,9,Морской,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Новосибирск,Розничный,2023-12-24 14:22:00,2023-12-25 14:22:00,81.0,Зима,Зима
704.31,536,1,1,ЖД,B2B,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Москва,Розничный,2023-04-01 12:40:00,2023-04-01 13:40:00,0.5,Весна,Весна
704.52,461,19,3,Морской,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Новосибирск,Розничный,2023-11-27 12:49:00,2023-11-28 07:49:00,2.1,Осень,Осень
704.98,549,18,6,ЖД,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Краснодар,Розничный,2023-03-15 15:03:00,2023-03-16 09:03:00,3.6,Весна,Весна
706.81,427,41,7,Авиа,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Екатеринбург,Розничный,2023-03-28 08:35:00,2023-03-30 01:35:00,21.35,Весна,Весна
707.04,517,37,2,Авиа,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Казань,Розничный,2023-08-14 11:43:00,2023-08-16 00:43:00,0.026,Лето,Лето
707.37,685,61,8,ЖД,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Сочи,Розничный,2023-04-15 12:39:00,2023-04-18 01:39:00,4.0,Весна,Весна
71.22,61,18,5,Грузовик,VIP,Юридическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-01-12 21:47:00,2023-01-13 15:47:00,45.0,Зима,Зима
71.86,69,21,1,Грузовик,VIP,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Нижний Новгород,Розничный,2023-04-19 12:32:00,2023-04-20 09:32:00,0.03,Весна,Весна
711.81,638,2,10,Морской,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Казань,Розничный,2023-10-17 09:09:00,2023-10-17 11:09:00,263.0,Осень,Осень
714.2,630,51,3,Морской,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Сочи,Розничный,2023-05-17 23:33:00,2023-05-20 02:33:00,6.6000000000000005,Весна,Весна
718.07,886,33,4,Морской,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Екатеринбург,Розничный,2023-10-12 20:37:00,2023-10-14 05:37:00,40.0,Осень,Осень
718.35,563,30,8,Авиа,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Нижний Новгород,Розничный,2023-10-08 03:23:00,2023-10-09 09:23:00,2.4,Осень,Осень
718.63,494,42,3,Авиа,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Владивосток,Розничный,2023-09-13 01:18:00,2023-09-14 19:18:00,0.99,Осень,Осень
719.73,845,68,9,Морской,VIP,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-08-27 05:06:00,2023-08-30 01:06:00,31.5,Лето,Лето
719.92,457,67,4,Авиа,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Казань,Розничный,2023-06-18 07:47:00,2023-06-21 02:47:00,3.92,Лето,Лето
72.32,72,48,2,Авиа,B2C,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Москва,Розничный,2023-07-25 05:00:00,2023-07-27 05:00:00,1.0,Лето,Лето
72.47,41,18,7,Морской,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Екатеринбург,Розничный,2023-10-06 05:08:00,2023-10-06 23:08:00,420.0,Осень,Осень
720.21,850,57,5,Грузовик,B2B,Юридическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Калининград,Розничный,2023-05-02 04:11:00,2023-05-04 13:11:00,131.5,Весна,Весна
721.72,423,24,5,Грузовик,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Сочи,Розничный,2023-01-29 08:07:00,2023-01-30 08:07:00,1.25,Зима,Зима
722.17,777,6,7,Морской,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Нижний Новгород,Розничный,2023-11-02 10:09:00,2023-11-02 16:09:00,2.8000000000000003,Осень,Осень
722.23,371,14,6,ЖД,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Казань,Розничный,2023-11-17 07:48:00,2023-11-17 21:48:00,157.8,Осень,Осень
722.38,678,22,4,Морской,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Нижний Новгород,Розничный,2023-06-26 05:22:00,2023-06-27 03:22:00,0.72,Лето,Лето
722.68,592,22,5,Авиа,VIP,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Москва,Розничный,2023-11-30 17:25:00,2023-12-01 15:25:00,45.0,Осень,Зима
723.91,1000,70,5,Авиа,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Сочи,Розничный,2023-09-09 08:26:00,2023-09-12 06:26:00,350.0,Осень,Осень
725.03,437,20,7,Морской,B2C,Юридическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Краснодар,Розничный,2023-02-20 18:02:00,2023-02-21 14:02:00,184.1,Зима,Зима
725.12,577,14,4,Авиа,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Калининград,Розничный,2023-07-30 02:06:00,2023-07-30 16:06:00,0.12,Лето,Лето
725.31,662,57,9,ЖД,B2C,Юридическое лицо,Электроника,Компьютеры,Санкт-Петербург,Новосибирск,Розничный,2023-07-07 15:49:00,2023-07-10 00:49:00,19.8,Лето,Лето
725.54,717,38,5,Морской,B2C,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Новосибирск,Розничный,2023-12-06 11:59:00,2023-12-08 01:59:00,0.8500000000000001,Зима,Зима
726.71,491,58,2,Морской,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Новосибирск,Розничный,2023-09-17 00:13:00,2023-09-19 10:13:00,35.0,Осень,Осень
727.96,925,3,6,Авиа,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Новосибирск,Розничный,2023-09-24 17:54:00,2023-09-24 20:54:00,360.0,Осень,Осень
728.3,388,49,4,Грузовик,B2B,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Калининград,Розничный,2023-03-26 08:46:00,2023-03-28 09:46:00,2.0,Весна,Весна
728.39,550,53,3,Грузовик,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Краснодар,Розничный,2023-09-04 10:50:00,2023-09-06 15:50:00,2.94,Осень,Осень
729.44,948,24,3,Морской,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Краснодар,Розничный,2023-07-16 04:01:00,2023-07-17 04:01:00,6.6000000000000005,Лето,Лето
729.81,681,66,4,Авиа,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Москва,Розничный,2023-03-02 03:38:00,2023-03-04 21:38:00,1.0,Весна,Весна
73.28,66,31,2,Авиа,B2B,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Сочи,Розничный,2023-04-16 08:49:00,2023-04-17 15:49:00,52.6,Весна,Весна
730.82,789,15,7,Морской,B2B,Юридическое лицо,Одежда,Женская,Санкт-Петербург,Краснодар,Розничный,2023-09-02 15:31:00,2023-09-03 06:31:00,2.1,Осень,Осень
732.57,528,40,1,Грузовик,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Сочи,Розничный,2023-11-07 08:58:00,2023-11-09 00:58:00,60.0,Осень,Осень
732.73,478,2,4,ЖД,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Владивосток,Розничный,2023-01-11 12:40:00,2023-01-11 14:40:00,0.052,Зима,Зима
732.91,861,2,2,Грузовик,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-09-22 02:12:00,2023-09-22 04:12:00,35.0,Осень,Осень
734.08,503,42,9,Морской,B2C,Юридическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Сочи,Розничный,2023-05-01 04:36:00,2023-05-02 22:36:00,31.5,Весна,Весна
734.82,664,32,9,Морской,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Казань,Розничный,2023-04-24 10:58:00,2023-04-25 18:58:00,27.45,Весна,Весна
735.21,445,31,9,Морской,B2C,Юридическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-10-02 18:29:00,2023-10-04 01:29:00,31.5,Осень,Осень
735.55,646,48,6,ЖД,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Казань,Розничный,2023-06-25 05:37:00,2023-06-27 05:37:00,438.0,Лето,Лето
735.63,551,61,2,Грузовик,B2B,Юридическое лицо,Электроника,Компьютеры,Санкт-Петербург,Нижний Новгород,Розничный,2023-05-18 02:09:00,2023-05-20 15:09:00,4.4,Весна,Весна
736.15,547,15,8,Грузовик,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Москва,Розничный,2023-02-08 09:22:00,2023-02-09 00:22:00,560.0,Зима,Зима
