,cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
3627,717.71,622,66,10,B2B,Юридическое лицо,Электроника,Аксессуары,Нижний Новгород,Сочи,Розничный,2023-12-22 05:58:00,2023-12-24 23:58:00,0.3,Зима,Зима
818,142.74,106,16,9,VIP,Физическое лицо,Одежда,Женская,Новосибирск,Краснодар,Розничный,2023-12-22 07:15:00,2023-12-22 23:15:00,2.97,Зима,Зима
886,1470.2,951,20,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Краснодар,Оптовый,2023-12-22 07:39:00,2023-12-23 03:39:00,70.0,Зима,Зима
1461,215.53,113,52,10,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Екатеринбург,Розничный,2023-12-22 10:39:00,2023-12-24 14:39:00,22.0,Зима,Зима
2641,478.08,358,36,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Сочи,Розничный,2023-12-22 13:13:00,2023-12-24 01:13:00,1.02,Зима,Зима
2207,381.72,209,30,10,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Краснодар,Розничный,2023-12-22 14:11:00,2023-12-23 20:11:00,2.5,Зима,Зима
1451,214.28,380,70,8,B2C,Физическое лицо,Одежда,Унисекс,Казань,Новосибирск,Оптовый,2023-12-22 14:19:00,2023-12-25 12:19:00,4.8,Зима,Зима
409,119.35,139,58,8,B2C,Юридическое лицо,Одежда,Унисекс,Сочи,Екатеринбург,Розничный,2023-12-22 20:15:00,2023-12-25 06:15:00,1.44,Зима,Зима
2062,35.98,66,41,3,B2B,Юридическое лицо,Электроника,Компьютеры,Сочи,Санкт-Петербург,Розничный,2023-12-22 20:19:00,2023-12-24 13:19:00,6.6000000000000005,Зима,Зима
4301,922.52,549,52,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Калининград,Оптовый,2023-12-22 23:17:00,2023-12-25 03:17:00,18.0,Зима,Зима
405,1187.9,765,25,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Сочи,Розничный,2023-12-23 01:19:00,2023-12-24 02:19:00,1.02,Зима,Зима
3863,789.38,760,67,4,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Нижний Новгород,Розничный,2023-12-23 01:48:00,2023-12-25 20:48:00,0.052,Зима,Зима
2203,380.97,377,12,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-12-23 02:52:00,2023-12-23 14:52:00,7.0,Зима,Зима
778,140.0,269,29,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Москва,Розничный,2023-12-23 03:28:00,2023-12-24 08:28:00,78.9,Зима,Зима
4074,849.24,572,72,7,B2C,Физическое лицо,Одежда,Унисекс,Москва,Москва,Розничный,2023-12-23 07:22:00,2023-12-26 07:22:00,1.26,Зима,Зима
2529,451.64,288,40,1,B2B,Юридическое лицо,Одежда,Мужская,Казань,Санкт-Петербург,Оптовый,2023-12-23 08:00:00,2023-12-25 00:00:00,0.5,Зима,Зима
2344,41.05,29,55,9,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Екатеринбург,Розничный,2023-12-23 10:59:00,2023-12-25 17:59:00,90.0,Зима,Зима
4106,857.99,631,63,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Нижний Новгород,Розничный,2023-12-23 13:54:00,2023-12-26 04:54:00,0.039,Зима,Зима
792,1405.06,888,58,10,B2C,Физическое лицо,Одежда,Мужская,Москва,Москва,Розничный,2023-12-23 14:08:00,2023-12-26 00:08:00,3.0,Зима,Зима
1370,195.59,118,2,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Екатеринбург,Розничный,2023-12-23 16:10:00,2023-12-23 18:10:00,90.0,Зима,Зима
959,151.64,144,60,6,B2C,Юридическое лицо,Электроника,Аксессуары,Казань,Нижний Новгород,Розничный,2023-12-23 17:53:00,2023-12-26 05:53:00,1.5,Зима,Зима
3169,6.01,9,32,2,B2C,Физическое лицо,Одежда,Женская,Нижний Новгород,Санкт-Петербург,Розничный,2023-12-23 18:21:00,2023-12-25 02:21:00,0.66,Зима,Зима
4113,86.9,103,9,4,VIP,Юридическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-12-23 19:25:00,2023-12-24 04:25:00,14.0,Зима,Зима
3653,725.24,462,28,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Краснодар,Розничный,2023-12-23 20:34:00,2023-12-25 00:34:00,2.0,Зима,Зима
4160,874.33,836,30,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Казань,Розничный,2023-12-23 23:33:00,2023-12-25 05:33:00,24.4,Зима,Зима
2033,344.83,504,6,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Владивосток,Розничный,2023-12-24 02:39:00,2023-12-24 08:39:00,35.0,Зима,Зима
4073,848.19,940,4,8,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Краснодар,Оптовый,2023-12-24 03:44:00,2023-12-24 07:44:00,0.104,Зима,Зима
2675,487.58,676,13,5,B2B,Юридическое лицо,Одежда,Унисекс,Нижний Новгород,Краснодар,Розничный,2023-12-24 05:47:00,2023-12-24 18:47:00,0.8999999999999999,Зима,Зима
74,103.5,67,25,10,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Санкт-Петербург,Розничный,2023-12-24 06:45:00,2023-12-25 07:45:00,50.0,Зима,Зима
3024,562.66,361,55,6,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Сочи,Оптовый,2023-12-24 13:41:00,2023-12-26 20:41:00,13.2,Зима,Зима
3614,712.1,372,66,7,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Нижний Новгород,Розничный,2023-12-24 18:32:00,2023-12-27 12:32:00,35.0,Зима,Зима
2946,544.42,700,33,7,VIP,Физическое лицо,Одежда,Женская,Казань,Екатеринбург,Оптовый,2023-12-24 20:54:00,2023-12-26 05:54:00,4.2,Зима,Зима
1155,1681.92,856,54,6,B2C,Физическое лицо,Одежда,Мужская,Казань,Сочи,Оптовый,2023-12-24 21:51:00,2023-12-27 03:51:00,3.0,Зима,Зима
3062,571.29,773,11,3,B2C,Физическое лицо,Одежда,Унисекс,Казань,Калининград,Оптовый,2023-12-24 22:56:00,2023-12-25 09:56:00,1.2000000000000002,Зима,Зима
3245,616.58,561,20,1,VIP,Физическое лицо,Бытовая техника,Малая техника,Казань,Москва,Оптовый,2023-12-25 00:38:00,2023-12-25 20:38:00,0.98,Зима,Зима
2496,442.87,241,33,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Розничный,2023-12-25 01:13:00,2023-12-26 10:13:00,12.2,Зима,Зима
2208,381.92,206,69,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Краснодар,Оптовый,2023-12-25 04:01:00,2023-12-28 01:01:00,28.0,Зима,Зима
3697,734.07,987,4,2,VIP,Физическое лицо,Одежда,Мужская,Новосибирск,Калининград,Розничный,2023-12-25 04:31:00,2023-12-25 08:31:00,1.0,Зима,Зима
121,1053.43,729,25,6,B2C,Юридическое лицо,Электроника,Мобильные устройства,Сочи,Сочи,Розничный,2023-12-25 06:42:00,2023-12-26 07:42:00,3.0,Зима,Зима
1907,32.08,27,42,2,B2C,Физическое лицо,Одежда,Мужская,Казань,Краснодар,Розничный,2023-12-25 09:33:00,2023-12-27 03:33:00,1.4,Зима,Зима
3474,674.3,925,68,8,VIP,Физическое лицо,Электроника,Аксессуары,Сочи,Казань,Розничный,2023-12-25 13:51:00,2023-12-28 09:51:00,0.104,Зима,Зима
2571,461.23,283,24,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Розничный,2023-12-25 18:29:00,2023-12-26 18:29:00,27.0,Зима,Зима
4325,931.56,972,16,2,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Казань,Розничный,2023-12-25 19:54:00,2023-12-26 11:54:00,0.6,Зима,Зима
883,147.25,214,14,1,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Санкт-Петербург,Розничный,2023-12-25 20:35:00,2023-12-26 10:35:00,0.4,Зима,Зима
4421,962.62,808,29,9,B2C,Физическое лицо,Одежда,Мужская,Сочи,Нижний Новгород,Розничный,2023-12-25 23:12:00,2023-12-27 04:12:00,2.7,Зима,Зима
2963,548.15,284,3,3,B2C,Физическое лицо,Одежда,Мужская,Москва,Нижний Новгород,Розничный,2023-12-26 05:50:00,2023-12-26 08:50:00,2.1,Зима,Зима
508,1236.02,767,50,1,B2B,Физическое лицо,Одежда,Мужская,Сочи,Сочи,Розничный,2023-12-26 08:11:00,2023-12-28 10:11:00,0.7,Зима,Зима
734,1369.72,697,32,9,VIP,Физическое лицо,Электроника,Компьютеры,Казань,Новосибирск,Розничный,2023-12-26 09:09:00,2023-12-27 17:09:00,19.8,Зима,Зима
979,153.27,122,49,3,B2B,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Сочи,Розничный,2023-12-26 09:23:00,2023-12-28 10:23:00,0.54,Зима,Зима
3228,612.08,498,13,8,B2B,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Калининград,Розничный,2023-12-26 11:50:00,2023-12-27 00:50:00,1.36,Зима,Зима
379,117.69,169,48,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Санкт-Петербург,Розничный,2023-12-26 13:23:00,2023-12-28 13:23:00,0.039,Зима,Зима
2958,547.09,530,26,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Сочи,Розничный,2023-12-26 16:29:00,2023-12-27 18:29:00,8.82,Зима,Зима
2409,423.46,277,43,8,B2C,Физическое лицо,Одежда,Унисекс,Казань,Екатеринбург,Оптовый,2023-12-26 20:09:00,2023-12-28 15:09:00,4.8,Зима,Зима
2474,437.59,375,11,5,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Нижний Новгород,Оптовый,2023-12-26 20:11:00,2023-12-27 07:11:00,0.065,Зима,Зима
3493,679.06,918,46,5,VIP,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Екатеринбург,Розничный,2023-12-27 00:52:00,2023-12-28 22:52:00,11.0,Зима,Зима
4498,989.47,721,57,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Екатеринбург,Розничный,2023-12-27 05:00:00,2023-12-29 14:00:00,105.0,Зима,Зима
2239,387.97,649,29,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Москва,Розничный,2023-12-27 05:57:00,2023-12-28 10:57:00,3.5,Зима,Зима
319,1138.62,848,12,10,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Москва,Розничный,2023-12-27 06:01:00,2023-12-27 18:01:00,2.5,Зима,Зима
1204,174.53,277,20,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Краснодар,Розничный,2023-12-27 09:33:00,2023-12-28 05:33:00,54.0,Зима,Зима
