,cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
1626,249.39,134,37,7,B2C,Юридическое лицо,Одежда,Мужская,Нижний Новгород,Калининград,Розничный,2023-11-07 18:56:00,2023-11-09 07:56:00,4.9,Осень,Осень
2926,535.45,564,18,3,B2B,Физическое лицо,Электроника,Мобильные устройства,Казань,Нижний Новгород,Розничный,2023-11-07 20:42:00,2023-11-08 14:42:00,0.51,Осень,Осень
2278,39.24,40,56,1,B2C,Юридическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Владивосток,Розничный,2023-11-07 21:53:00,2023-11-10 05:53:00,3.05,Осень,Осень
2697,485.07,289,4,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Розничный,2023-11-08 04:07:00,2023-11-08 08:07:00,105.0,Осень,Осень
1186,1719.99,948,52,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Санкт-Петербург,Оптовый,2023-11-08 06:01:00,2023-11-10 10:01:00,60.0,Осень,Осень
3903,806.09,480,60,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Калининград,Розничный,2023-11-08 08:07:00,2023-11-10 20:07:00,120.0,Осень,Осень
1433,207.9,207,2,4,B2C,Юридическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Краснодар,Розничный,2023-11-08 10:57:00,2023-11-08 12:57:00,105.2,Осень,Осень
1125,1658.56,904,40,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Новосибирск,Краснодар,Розничный,2023-11-08 11:44:00,2023-11-10 03:44:00,81.0,Осень,Осень
3266,62.81,104,1,6,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Калининград,Розничный,2023-11-08 11:46:00,2023-11-08 12:46:00,1.5,Осень,Осень
2246,383.22,281,62,3,B2C,Физическое лицо,Одежда,Мужская,Казань,Калининград,Оптовый,2023-11-08 17:22:00,2023-11-11 07:22:00,2.1,Осень,Осень
2952,543.0,413,29,4,B2B,Физическое лицо,Электроника,Компьютеры,Москва,Казань,Розничный,2023-11-08 19:52:00,2023-11-10 00:52:00,8.8,Осень,Осень
2863,52.72,54,27,1,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-11-08 19:58:00,2023-11-09 22:58:00,2.2,Осень,Осень
1040,1589.49,988,28,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Санкт-Петербург,Розничный,2023-11-08 20:36:00,2023-11-10 00:36:00,0.51,Осень,Осень
2548,449.15,528,51,3,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Нижний Новгород,Розничный,2023-11-08 23:34:00,2023-11-11 02:34:00,0.039,Осень,Осень
815,1419.6,801,55,7,B2B,Юридическое лицо,Бытовая техника,Малая техника,Казань,Калининград,Оптовый,2023-11-09 00:07:00,2023-11-11 07:07:00,63.0,Осень,Осень
3655,731.0,739,7,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-11-09 01:12:00,2023-11-09 08:12:00,90.0,Осень,Осень
2651,473.03,414,31,2,VIP,Юридическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Сочи,Розничный,2023-11-09 03:28:00,2023-11-10 10:28:00,120.0,Осень,Осень
4017,843.74,484,9,9,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Москва,Розничный,2023-11-09 04:36:00,2023-11-09 13:36:00,2.7,Осень,Осень
2034,340.62,470,33,5,VIP,Физическое лицо,Одежда,Унисекс,Москва,Новосибирск,Розничный,2023-11-09 04:43:00,2023-11-10 13:43:00,0.8999999999999999,Осень,Осень
3484,683.29,386,50,8,B2B,Физическое лицо,Электроника,Аксессуары,Москва,Новосибирск,Розничный,2023-11-09 07:51:00,2023-11-11 09:51:00,0.24,Осень,Осень
2671,478.11,586,64,1,B2B,Юридическое лицо,Электроника,Аксессуары,Санкт-Петербург,Новосибирск,Розничный,2023-11-09 14:39:00,2023-11-12 06:39:00,0.25,Осень,Осень
1857,298.61,305,65,5,VIP,Юридическое лицо,Электроника,Компьютеры,Москва,Екатеринбург,Розничный,2023-11-09 14:50:00,2023-11-12 07:50:00,50.0,Осень,Осень
4296,941.93,913,19,8,B2C,Юридическое лицо,Электроника,Аксессуары,Москва,Казань,Розничный,2023-11-09 15:21:00,2023-11-10 10:21:00,0.24,Осень,Осень
3695,743.52,428,7,4,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Сочи,Розничный,2023-11-09 21:18:00,2023-11-10 04:18:00,0.052,Осень,Осень
3058,57.74,37,47,5,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Калининград,Оптовый,2023-11-10 01:56:00,2023-11-12 00:56:00,0.15,Осень,Осень
1807,286.04,561,41,4,B2C,Физическое лицо,Одежда,Женская,Москва,Калининград,Розничный,2023-11-10 02:02:00,2023-11-11 19:02:00,1.32,Осень,Осень
611,130.88,78,22,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Розничный,2023-11-10 02:49:00,2023-11-11 00:49:00,9.0,Осень,Осень
424,1204.01,807,66,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Санкт-Петербург,Розничный,2023-11-10 04:55:00,2023-11-12 22:55:00,2.94,Осень,Осень
2833,513.78,894,15,2,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Новосибирск,Розничный,2023-11-10 13:38:00,2023-11-11 04:38:00,7.0,Осень,Осень
3561,702.54,895,38,10,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Владивосток,Розничный,2023-11-10 14:30:00,2023-11-12 04:30:00,0.13,Осень,Осень
1345,189.45,132,58,6,B2C,Физическое лицо,Одежда,Женская,Москва,Сочи,Розничный,2023-11-10 14:32:00,2023-11-13 00:32:00,1.98,Осень,Осень
68,1026.09,751,55,9,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Санкт-Петербург,Розничный,2023-11-10 15:28:00,2023-11-12 22:28:00,0.1169999999999999,Осень,Осень
3449,672.75,604,51,5,VIP,Физическое лицо,Одежда,Женская,Москва,Владивосток,Розничный,2023-11-10 16:22:00,2023-11-12 19:22:00,1.65,Осень,Осень
3817,781.61,855,18,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Казань,Оптовый,2023-11-10 17:05:00,2023-11-11 11:05:00,120.0,Осень,Осень
1049,1594.43,801,41,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Калининград,Оптовый,2023-11-11 01:45:00,2023-11-12 18:45:00,10.5,Осень,Осень
1523,224.88,157,18,7,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Сочи,Розничный,2023-11-11 05:56:00,2023-11-11 23:56:00,1.75,Осень,Осень
4092,869.79,711,18,10,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Калининград,Розничный,2023-11-11 12:01:00,2023-11-12 06:01:00,3.0,Осень,Осень
2719,489.38,825,5,1,VIP,Физическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Оптовый,2023-11-11 13:33:00,2023-11-11 18:33:00,26.3,Осень,Осень
2036,340.83,182,48,7,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Санкт-Петербург,Розничный,2023-11-11 14:58:00,2023-11-13 14:58:00,1.75,Осень,Осень
1867,300.24,525,27,10,B2C,Физическое лицо,Одежда,Женская,Сочи,Казань,Розничный,2023-11-11 15:33:00,2023-11-12 18:33:00,3.3000000000000003,Осень,Осень
2779,502.42,472,61,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Краснодар,Розничный,2023-11-11 16:29:00,2023-11-14 05:29:00,131.5,Осень,Осень
1021,1567.32,891,53,6,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Казань,Розничный,2023-11-11 21:42:00,2023-11-14 02:42:00,60.0,Осень,Осень
1155,169.01,171,54,9,B2C,Юридическое лицо,Электроника,Аксессуары,Нижний Новгород,Екатеринбург,Розничный,2023-11-12 00:29:00,2023-11-14 06:29:00,0.1169999999999999,Осень,Осень
3106,58.94,48,46,4,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Санкт-Петербург,Розничный,2023-11-12 06:51:00,2023-11-14 04:51:00,40.0,Осень,Осень
1082,162.2,136,42,3,B2C,Физическое лицо,Одежда,Унисекс,Новосибирск,Сочи,Розничный,2023-11-12 10:14:00,2023-11-14 04:14:00,1.7999999999999998,Осень,Осень
418,1201.13,623,65,6,VIP,Юридическое лицо,Одежда,Мужская,Москва,Краснодар,Розничный,2023-11-12 13:57:00,2023-11-15 06:57:00,4.199999999999999,Осень,Осень
393,1188.67,626,18,1,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Калининград,Розничный,2023-11-12 14:35:00,2023-11-13 08:35:00,0.3,Осень,Осень
1926,315.53,285,42,7,B2C,Физическое лицо,Одежда,Унисекс,Казань,Краснодар,Оптовый,2023-11-12 15:20:00,2023-11-14 09:20:00,4.2,Осень,Осень
1260,179.59,248,50,2,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Москва,Розничный,2023-11-12 17:52:00,2023-11-14 19:52:00,0.6,Осень,Осень
3461,677.33,476,45,8,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Сочи,Розничный,2023-11-12 17:57:00,2023-11-14 14:57:00,0.104,Осень,Осень
1176,1702.9,966,68,4,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Казань,Розничный,2023-11-12 18:08:00,2023-11-15 14:08:00,1.6,Осень,Осень
3515,692.18,513,14,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Оптовый,2023-11-12 18:53:00,2023-11-13 08:53:00,10.5,Осень,Осень
1025,157.93,283,43,9,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Казань,Оптовый,2023-11-13 02:11:00,2023-11-14 21:11:00,19.8,Осень,Осень
